,Unnamed: 0,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
1063,1063,126.9079,37.4959,서울특별시,영등포구,썬프라자,서울 영등포구 신길로 39-0,관광지,쇼핑,55,"신풍, 7호선",497.4437676583196,7.457927551099244
1064,1064,126.8811,37.5183,서울특별시,영등포구,안양천생태공원,서울 영등포구 영등포로2길 62-0,관광지,문화관광,56,"도림천, 2호선",469.1685627585255,7.034011435660052
1067,1067,126.907,37.5181,서울특별시,영등포구,렛츠런CCC/영등포지점,서울 영등포구 영중로8길 14-0,관광지,레저스포츠,60,"영등포, 경부선",293.42339771149256,4.3991513899774
1068,1068,126.9033,37.4913,서울특별시,영등포구,대림어린이공원,서울 영등포구 대림로 106-0,관광지,문화관광,61,"대림(구로구청), 7호선",582.4110517780442,8.731799876732296
1069,1069,126.9058,37.5188,서울특별시,영등포구,aza쇼핑몰,서울 영등포구 영중로 28-0,관광지,쇼핑,63,"영등포, 경부선",399.9202659149754,5.99580608568179
1070,1070,126.9283,37.5308,서울특별시,영등포구,물빛광장,서울 영등포구 여의공원로 0-0,관광지,문화관광,64,"여의나루, 5호선",578.1129000317501,8.667359820565968
1072,1072,126.9007,37.5162,서울특별시,영등포구,영일시장,서울 영등포구 문래로30길 27-0,관광지,쇼핑,67,"문래, 2호선",559.2441873985098,8.384470575689802
1073,1073,126.8945,37.5286,서울특별시,영등포구,YDP곤충체험학습관,서울 영등포구 선유동1로 80-0,관광지,문화관광,68,"영등포구청, 2호선",371.42179759226985,5.568542692537779
1076,1076,126.9001,37.526,서울특별시,영등포구,영등포아트홀,서울 영등포구 국회대로 596-0,관광지,문화관광,73,"영등포구청, 2호선",310.2192502672072,4.650963272371921
1077,1077,126.9157,37.5263,서울특별시,영등포구,KBS홀,서울 영등포구 여의공원로 13-0,관광지,문화관광,74,"국회의사당, 9호선",277.5992383392984,4.161907621278836
1078,1078,126.8921,37.5456,서울특별시,영등포구,양화한강공원물놀이장,서울 영등포구 노들로 99-0,관광지,문화관광,78,"신목동, 9호선",810.5308263915167,12.151886452646426
1082,1082,126.9111,37.5068,서울특별시,영등포구,신풍시장,서울 영등포구 신길로 164-0,관광지,쇼핑,90,"신풍, 7호선",752.9740186483253,11.288965796826467
1085,1085,126.8903,37.5212,서울특별시,영등포구,GS홈쇼핑/제2사옥,서울 영등포구 선유로 82-0,관광지,쇼핑,95,"영등포구청, 5호선",534.502627495495,8.013532646109368
1087,1087,126.9001,37.5132,서울특별시,영등포구,문래예술공장,서울 영등포구 경인로88길 5-4,관광지,문화관광,97,"문래, 2호선",706.268972201519,10.588740212916326
1088,1088,126.9768,37.578,서울특별시,종로구,경복궁,서울 종로구 사직로 161-0,관광지,역사관광,1,"경복궁(정부서울청사), 3호선",380.96668146637865,5.711644399795782
1089,1089,126.9806,37.6015,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,관광지,문화관광,2,"한성대입구(삼선교), 4호선",2686.075966239482,40.27100399159643
1090,1090,126.9757,37.6006,서울특별시,종로구,북악스카이웨이,서울 종로구,관광지,기타관광,3,"경복궁(정부서울청사), 3호선",2763.3915794070454,41.430158611799776
1091,1091,126.9992,37.57,서울특별시,종로구,광장시장,서울 종로구 창경궁로 88-0,관광지,쇼핑,4,"종로5가, 1호선",255.59245956977023,3.831970908092507
1093,1093,126.9801,37.5786,서울특별시,종로구,국립현대미술관/서울관,서울 종로구 삼청로 30-0,관광지,문화관광,7,"안국, 3호선",527.517569593106,7.908809139326927
1094,1094,127.008,37.5704,서울특별시,종로구,동대문종합시장,서울 종로구 종로 266-0,관광지,쇼핑,8,"동대문, 4호선",128.01200215520515,1.9192204221170184
1095,1095,127.0074,37.5806,서울특별시,종로구,낙산공원,서울 종로구 낙산길 41-0,관광지,문화관광,9,"혜화, 4호선",527.2257922290056,7.904434666102032
1097,1097,126.9764,37.5855,서울특별시,종로구,청와대,서울 종로구 청와대로 1-0,관광지,기타관광,11,"경복궁(정부서울청사), 3호선",1110.1392101611111,16.643766269282025
1099,1099,126.9953,37.5787,서울특별시,종로구,창경궁,서울 종로구 창경궁로 185-0,관광지,역사관광,13,"혜화, 4호선",704.9678443003,10.56923304798051
1101,1101,126.9818,37.5739,서울특별시,종로구,조계사,서울 종로구 우정국로 55-0,관광지,역사관광,16,"종각, 1호선",426.678970292856,6.396986061362159
1103,1103,126.9704,37.5704,서울특별시,종로구,서울역사박물관,서울 종로구 새문안로 55-0,관광지,문화관광,20,"광화문(세종문화회관), 5호선",610.9682024179448,9.159943064736805
1104,1104,126.9632,37.5947,서울특별시,종로구,서울미술관,서울 종로구 자하문로 231-0,관광지,문화관광,23,"무악재, 3호선",1787.2621120477768,26.79553391375977
1105,1105,126.9918,37.5816,서울특별시,종로구,창덕궁,서울 종로구 율곡로 99-0,관광지,역사관광,24,"안국, 3호선",799.132362546272,11.980994940723718
1106,1106,126.9912,37.571,서울특별시,종로구,CGV/피카디리1958,서울 종로구 돈화문로5가길 1-0,관광지,문화관광,25,"종로3가, 3호선",85.0570581162675,1.275218262612706
1107,1107,126.9751,37.6122,서울특별시,종로구,가나아트센터,서울 종로구 평창30길 28-0,관광지,문화관광,26,"북한산보국문, 우이신설선",2927.0370548017213,43.88361401501831
1109,1109,126.9834,37.5745,서울특별시,종로구,안녕인사동,서울 종로구 인사동길 49-0,관광지,쇼핑,28,"안국, 3호선",284.1070440839313,4.259475923297321
1110,1110,126.9789,37.5816,서울특별시,종로구,국립민속박물관,서울 종로구 삼청로 37-0,관광지,문화관광,30,"경복궁(정부서울청사), 3호선",803.0221293471874,12.039312284065778
1112,1112,126.9749,37.5766,서울특별시,종로구,국립고궁박물관,서울 종로구 효자로 12-0,관광지,문화관광,32,"경복궁(정부서울청사), 3호선",152.63129970731546,2.28832533294326
1113,1113,126.97,37.5807,서울특별시,종로구,통인시장,서울 종로구 자하문로15길 18-0,관광지,쇼핑,33,"경복궁(정부서울청사), 3호선",630.5555426949103,9.453606337255026
1114,1114,127.0028,37.5805,서울특별시,종로구,마로니에공원,서울 종로구 대학로 104-0,관광지,문화관광,34,"혜화, 4호선",220.5784501603163,3.307023240784352
1115,1115,126.9778,37.5739,서울특별시,종로구,대한민국역사박물관,서울 종로구 세종대로 198-0,관광지,문화관광,35,"광화문(세종문화회관), 5호선",269.40858944004304,4.039109286957167
1116,1116,126.9804,37.5807,서울특별시,종로구,국제갤러리,서울 종로구 삼청로 54-0,관광지,문화관광,36,"안국, 3호선",646.62205356085,9.694483561631934
1117,1117,126.9731,37.5825,서울특별시,종로구,청와대사랑채,서울 종로구 효자로13길 45-0,관광지,문화관광,37,"경복궁(정부서울청사), 3호선",748.8046503366595,11.2264565267865
1118,1118,126.9969,37.5818,서울특별시,종로구,국립어린이과학관,서울 종로구 창경궁로 215-0,관광지,문화관광,38,"혜화, 4호선",440.7299212882453,6.6076449968252655
1119,1119,126.9769,37.5724,서울특별시,종로구,광화문광장,서울 종로구 세종대로 지하 172-0,관광지,문화관광,39,"광화문(세종문화회관), 5호선",100.001039137019,1.4992659540782458
1121,1121,126.9671,37.5921,서울특별시,종로구,윤동주문학관,서울 종로구 창의문로 119-0,관광지,문화관광,41,"무악재, 3호선",1840.485012164804,27.59347844325043
1122,1122,126.9998,37.5834,서울특별시,종로구,CGV/대학로,서울 종로구 대명길 28-0,관광지,문화관광,42,"혜화, 4호선",215.73360211130355,3.234386838250428
1123,1123,126.9761,37.5696,서울특별시,종로구,동화면세점/본점,서울 종로구 세종대로 149-0,관광지,쇼핑,43,"광화문(세종문화회관), 5호선",233.62924245112924,3.5026872931203785
1124,1124,126.9661,37.5941,서울특별시,종로구,환기미술관,서울 종로구 자하문로40길 63-0,관광지,문화관광,44,"무악재, 3호선",1914.4431957283564,28.70229678753158
1125,1125,127.0179,37.5728,서울특별시,종로구,동묘시장,서울 종로구 종로58길 12-0,관광지,쇼핑,45,"동묘앞, 1호선",132.95539992153834,1.9933343316572465
1126,1126,126.9834,37.5766,서울특별시,종로구,서울공예박물관,서울 종로구 율곡로3길 4-0,관광지,문화관광,48,"안국, 3호선",180.9842291853507,2.713406734413054
1127,1127,127.0012,37.5717,서울특별시,종로구,두산아트센터,서울 종로구 종로33길 15-0,관광지,문화관광,49,"종로5가, 1호선",103.2801984479218,1.548428762337658
1128,1128,126.9621,37.572,서울특별시,종로구,경찰박물관,서울 종로구 송월길 162-0,관광지,문화관광,50,"독립문, 3호선",478.77759019817125,7.178074815564786
1129,1129,126.9883,37.5711,서울특별시,종로구,탑골공원,서울 종로구 종로 99-0,관광지,문화관광,51,"종로3가, 5호선",238.57087563223425,3.5767747471099587
1131,1131,126.9729,37.5778,서울특별시,종로구,그라운드시소/서촌,서울 종로구 자하문로6길 18-8,관광지,문화관광,53,"경복궁(정부서울청사), 3호선",232.9398892692517,3.492352162957296
1132,1132,127.0032,37.5818,서울특별시,종로구,대학로예술극장,서울 종로구 대학로10길 17-0,관광지,문화관광,54,"혜화, 4호선",133.73387421262584,2.005005610384196
1134,1134,126.9779,37.5692,서울특별시,종로구,청계광장,서울 종로구 청계천로 1-0,관광지,문화관광,57,"광화문(세종문화회관), 5호선",265.9843887825435,3.987771945765269
1136,1136,126.9722,37.5697,서울특별시,종로구,씨네큐브/광화문점,서울 종로구 새문안로 68-0,관광지,문화관광,61,"광화문(세종문화회관), 5호선",483.5307225460494,7.249336170105687
1140,1140,127.0003,37.5746,서울특별시,종로구,총회창립100주년기념관,서울 종로구 대학로3길 29-0,관광지,문화관광,65,"종로5가, 1호선",430.1187729639775,6.448557315801762
1142,1142,127.014,37.5714,서울특별시,종로구,동대문문구완구종합시장,서울 종로구 종로54길 19-0,관광지,쇼핑,67,"동묘앞, 6호선",175.6178675260184,2.632951537121715
1143,1143,126.9565,37.6031,서울특별시,종로구,상명아트센터,서울 종로구 홍지문2길 20-0,관광지,문화관광,68,"녹번, 3호선",1847.6079379506543,27.700268934792422
1146,1146,126.9818,37.5795,서울특별시,종로구,아트선재센터,서울 종로구 율곡로3길 87-0,관광지,문화관광,72,"안국, 3호선",464.8944107774138,6.969931196063175
1149,1149,126.9998,37.5837,서울특별시,종로구,한성아트홀,서울 종로구 창경궁로 254-0,관광지,문화관광,79,"혜화, 4호선",235.6133065418909,3.5324333814376443
1150,1150,127.0031,37.5827,서울특별시,종로구,예스24스테이지,서울 종로구 대학로12길 21-0,관광지,문화관광,80,"혜화, 4호선",118.06708546556162,1.7701212213727378
1151,1151,126.9743,37.6129,서울특별시,종로구,키미아트,서울 종로구 평창30길 47-0,관광지,문화관광,81,"북한산보국문, 우이신설선",2999.0313179498125,44.96298827510963
1153,1153,127.0029,37.5811,서울특별시,종로구,아르코예술극장,서울 종로구 대학로8길 7-0,관광지,문화관광,84,"혜화, 4호선",165.88903255396,2.4870919423382305
1154,1154,126.9659,37.6046,서울특별시,종로구,화정박물관,서울 종로구 평창8길 3-0,관광지,문화관광,86,"홍제, 3호선",2608.38197006246,39.10617646270554
1155,1155,127.0097,37.571,서울특별시,종로구,흥인지문,서울 종로구 종로 288-0,관광지,역사관광,87,"동대문, 4호선",37.30313873541436,0.5592674473075615
1157,1157,126.9849,37.5726,서울특별시,종로구,갤러리라메르,서울 종로구 인사동5길 26-0,관광지,문화관광,89,"종각, 1호선",322.15161878076685,4.829859352035485
1159,1159,126.975,37.6118,서울특별시,종로구,서울옥션하우스,서울 종로구 평창30길 24-0,관광지,문화관광,92,"북한산보국문, 우이신설선",2935.994956159442,44.01791538469928
1160,1160,126.9836,37.5734,서울특별시,종로구,아라아트센터,서울 종로구 인사동9길 26-0,관광지,문화관광,94,"종각, 1호선",364.4322977409325,5.463752589819078
1161,1161,126.9872,37.5719,서울특별시,종로구,박물관은살아있다/인사동점,서울 종로구 인사동길 12-0,관광지,문화관광,95,"종로3가, 5호선",283.34451724533136,4.248043736811565
1163,1163,127.0037,37.5811,서울특별시,종로구,유니플렉스,서울 종로구 대학로12길 64-0,관광지,문화관광,99,"혜화, 4호선",213.7632679638189,3.204846596159204
1165,1165,127.0305,37.6146,서울특별시,강북구,롯데백화점/미아점,서울 강북구 도봉로 62-0,관광지,쇼핑,1,"미아사거리, 4호선",150.4427309133089,2.2555132070960853
1166,1166,127.041,37.621,서울특별시,강북구,북서울꿈의숲,서울 강북구 월계로 173-0,관광지,문화관광,2,"미아사거리, 4호선",1290.7248985873675,19.351197879870572
1167,1167,127.007,37.6484,서울특별시,강북구,4.19기념탑,서울 강북구 4.19로8길 17-0,관광지,역사관광,4,"4.19민주묘지, 우이신설선",602.4071152138654,9.03159093274161
1168,1168,127.0231,37.6307,서울특별시,강북구,수유시장,서울 강북구 도봉로67길 18-0,관광지,쇼핑,5,"미아(서울사이버대학), 4호선",514.618818111898,7.71542455939877
1169,1169,127.0177,37.6255,서울특별시,강북구,롯데마트/삼양점,서울 강북구 삼양로 247-0,관광지,쇼핑,6,"삼양, 우이신설선",160.979444338717,2.413484922619445
1170,1170,126.9897,37.6552,서울특별시,강북구,도선사,서울 강북구 삼양로173길 504-0,관광지,역사관광,7,"솔밭공원, 우이신설선",2082.158399539721,31.216767609291168
1171,1171,127.0298,37.6423,서울특별시,강북구,CGV/수유,서울 강북구 도봉로 399-0,관광지,문화관광,8,"수유(강북구청), 4호선",592.6279485349252,8.88497673965405
1172,1172,127.0238,37.6357,서울특별시,강북구,롯데시네마/수유,서울 강북구 도봉로 308-0,관광지,문화관광,9,"수유(강북구청), 4호선",311.80896145259084,4.674797023277224
