,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
655,127.1213,37.5485,서울특별시,강동구,한강시민공원광나루지구수영장,서울 강동구,관광지,문화관광,35,"암사, 8호선",584.9976956890414,8.77058014526299
656,127.1477,37.5653,서울특별시,강동구,브이센터,서울 강동구 아리수로61길 103-0,관광지,문화관광,42,"고덕, 5호선",1276.9935530368248,19.145330630237254
657,127.1244,37.5457,서울특별시,강동구,천호자전거거리,서울 강동구,관광지,레저스포츠,43,"암사, 8호선",573.2650052827812,8.594677740371532
658,127.1194,37.5468,서울특별시,강동구,한강공원광나루모형비행장,서울 강동구,관광지,기타관광,46,"암사, 8호선",814.5284954938362,12.21182152164672
659,127.1279,37.5343,서울특별시,강동구,성내전통시장,서울 강동구 천호대로162길 61-0,관광지,쇼핑,49,"강동, 5호선",437.9475248747517,6.565929908167192
660,127.1265,37.5398,서울특별시,강동구,렛츠런CCC/강동지점,서울 강동구 구천면로 200-0,관광지,레저스포츠,50,"천호(풍납토성), 5호선",310.09589493677566,4.649113867118076
661,127.1464,37.5474,서울특별시,강동구,월드글로리아센터,서울 강동구 양재대로134길 52-0,관광지,문화관광,51,"굽은다리(강동구민회관앞), 5호선",379.21445956818695,5.685374206419595
662,127.1253,37.5449,서울특별시,강동구,왕도매식자재마트/천호점,서울 강동구 올림픽로 713-0,관광지,쇼핑,53,"암사, 8호선",622.3224267492728,9.330171315581302
663,127.1288,37.5449,서울특별시,강동구,구강사,서울 강동구 천중로 64-0,관광지,역사관광,54,"암사, 8호선",599.4140864661815,8.98671793802371
664,127.1453,37.5246,서울특별시,강동구,스페이스팜,서울 강동구 진황도로 244-0,관광지,체험관광,55,"중앙보훈병원, 9호선(연장)",593.3315960913704,8.895526178281415
665,127.1575,37.551,서울특별시,강동구,강동아트센터/대극장한강,서울 강동구 동남로 870-0,관광지,문화관광,56,"고덕, 5호선",533.9109430954545,8.004661815524056
666,127.1333,37.5634,서울특별시,강동구,암사어린이극장,서울 강동구 올림픽로 930-0,관광지,문화관광,60,"암사, 8호선",1549.241685695703,23.22701177954577
667,127.165,37.5671,서울특별시,강동구,강동야구장,서울 강동구,관광지,문화관광,61,"상일동, 5호선",1159.7228515937593,17.387149199306734
668,127.1234,37.5414,서울특별시,강동구,천호공구거리,서울 강동구,관광지,쇼핑,63,"천호(풍납토성), 5호선",306.4341908741047,4.594215755233953
669,127.1239,37.5268,서울특별시,강동구,성내천어린이공원,서울 강동구,관광지,문화관광,64,"강동구청, 8호선",494.3171132031161,7.411051172460511
670,127.1227,37.5554,서울특별시,강동구,암사생태공원,서울 강동구,관광지,문화관광,66,"암사, 8호선",718.5978152145756,10.773580437999634
671,127.119,37.5451,서울특별시,강동구,광나루자전거공원,서울 강동구,관광지,문화관광,67,"천호(풍납토성), 5호선",811.7961751451651,12.170857198578187
672,127.1463,37.536,서울특별시,강동구,잇츠매직 길동채움,서울 강동구 천호대로 1221-0,관광지,문화관광,68,"길동, 5호선",591.2655724813355,8.86455131156425
673,127.1299,37.5314,서울특별시,강동구,안말어린이공원,서울 강동구 풍성로45길 11-0,관광지,문화관광,71,"강동, 5호선",539.4032063412606,8.087004592822497
674,127.1577,37.5621,서울특별시,강동구,샘터근린공원,서울 강동구,관광지,문화관광,73,"고덕, 5호선",847.7026284155456,12.709184833816275
675,127.1438,37.535,서울특별시,강동구,프레리주니어/길동점,서울 강동구 천호대로 1195-0,관광지,문화관광,75,"길동, 5호선",457.3887860359802,6.857403088995206
676,127.1689,37.5582,서울특별시,강동구,백두쇼핑센터,서울 강동구 고덕로83길 28-0,관광지,쇼핑,78,"상일동, 5호선",274.60424920466585,4.117005235452261
677,127.1557,37.5702,서울특별시,강동구,고덕수변생태공원,서울 강동구,관광지,문화관광,79,"고덕, 5호선",1692.1204086759756,25.369121569354956
678,127.1702,37.5654,서울특별시,강동구,고덕차량사업소야구장,서울 강동구 아리수로87길 32-0,관광지,문화관광,85,"강일, 5호선",1013.4293881639218,15.193843900508572
679,127.1433,37.5534,서울특별시,강동구,프레리키즈카페/명일점,서울 강동구 양재대로 1657-11,관광지,문화관광,86,"명일, 5호선",233.61873649130828,3.5025297824783848
680,127.1359,37.5535,서울특별시,강동구,볕우물어린이공원,서울 강동구,관광지,문화관광,89,"명일, 5호선",753.691870888954,11.299728199234693
681,127.1314,37.5588,서울특별시,강동구,암사역사공원,서울 강동구 아리수로25길 152-0,관광지,문화관광,93,"암사, 8호선",1011.907520602517,15.17102729539006
682,127.1222,37.5511,서울특별시,강동구,광나루한강공원축구장,서울 강동구,관광지,문화관광,95,"암사, 8호선",484.0037898624018,7.256428633619217
683,127.1142,37.5445,서울특별시,강동구,광진교8번가,서울 강동구,관광지,문화관광,96,"광나루(장신대), 5호선",943.6175417508083,14.147189531496375
684,127.1303,37.5602,서울특별시,강동구,강동선사문화축제,서울 강동구,관광지,문화관광,98,"암사, 8호선",1134.8582524906635,17.014366604057923
685,126.925,37.4905,서울특별시,관악구,롯데백화점/관악점,서울 관악구 봉천로 209-0,관광지,쇼핑,1,"당곡, 신림선",223.37597332560992,3.348965117325486
686,126.9302,37.4838,서울특별시,관악구,타임스트림,서울 관악구 신림로 330-0,관광지,쇼핑,2,"신림, 2호선",61.81244720194216,0.9267233463559544
687,126.9824,37.4714,서울특별시,관악구,홈플러스/서울남현점,서울 관악구 과천대로 909-0,관광지,쇼핑,3,"사당, 2호선",575.2539125930439,8.62449644067532
688,126.9521,37.481,서울특별시,관악구,롯데시네마/서울대입구,서울 관악구 남부순환로 1820-0,관광지,문화관광,4,"서울대입구(관악구청), 2호선",62.81564166042333,0.9417637430348326
689,126.9302,37.4837,서울특별시,관악구,롯데시네마/신림,서울 관악구 신림로 330-0,관광지,문화관광,5,"신림, 2호선",70.22727126680523,1.0528826276882344
690,126.93,37.4847,서울특별시,관악구,르네상스쇼핑몰,서울 관악구 신림로 340-0,관광지,쇼핑,6,"신림, 신림선",42.26744917272093,0.6336948901457411
691,126.9203,37.4703,서울특별시,관악구,우림시장,서울 관악구 난곡로26길 4-0,관광지,쇼핑,7,"서울대벤처타운, 신림선",1220.8541508413425,18.303660432403934
692,126.9551,37.4836,서울특별시,관악구,관악프라자,서울 관악구 관악로 212-0,관광지,쇼핑,8,"서울대입구(관악구청), 2호선",334.3749346575616,5.0131174611328575
693,126.9384,37.4859,서울특별시,관악구,봉일시장,서울 관악구 은천로 28-0,관광지,쇼핑,9,"봉천, 2호선",499.5768571489412,7.489907903282476
694,126.9275,37.4822,서울특별시,관악구,신원시장,서울 관악구 남부순환로 1578-0,관광지,쇼핑,10,"신림, 2호선",296.14311402048844,4.4399267469338595
695,126.9599,37.4711,서울특별시,관악구,낙성대공원,서울 관악구 낙성대로 77-0,관광지,문화관광,11,"낙성대, 2호선",728.8657716616175,10.927522813517504
696,126.9465,37.4866,서울특별시,관악구,현대시장,서울 관악구 양녕로 49-0,관광지,쇼핑,12,"봉천, 2호선",622.3634275746198,9.330786020608992
697,126.9168,37.4863,서울특별시,관악구,관악신사시장,서울 관악구 난곡로74길 58-0,관광지,쇼핑,13,"신대방, 2호선",347.70011006685394,5.212895203401108
698,126.9319,37.4699,서울특별시,관악구,삼성동시장,서울 관악구 원신1길 34-0,관광지,쇼핑,14,"서울대벤처타운, 신림선",294.6684215901671,4.417817415144934
699,126.9595,37.4687,서울특별시,관악구,서울특별시교육청과학전시관/본관,서울 관악구 낙성대로 101-0,관광지,문화관광,15,"낙성대, 2호선",985.8513767851282,14.78038046154615
700,126.9562,37.4912,서울특별시,관악구,봉천고개,서울 관악구,관광지,자연관광,16,"숭실대입구(살피재), 7호선",575.7360883486549,8.631725462498574
701,126.9521,37.481,서울특별시,관악구,라붐아울렛,서울 관악구 남부순환로 1820-0,관광지,쇼핑,17,"서울대입구(관악구청), 2호선",62.81564166042333,0.9417637430348326
702,126.9541,37.4841,서울특별시,관악구,봉천중앙시장,서울 관악구,관광지,쇼핑,18,"서울대입구(관악구청), 2호선",338.75390750826796,5.078769228010014
703,126.9764,37.4674,서울특별시,관악구,관음사,서울 관악구 승방1길 109-80,관광지,역사관광,23,"사당, 2호선",1111.595091677622,16.66559357837514
704,126.9455,37.4663,서울특별시,관악구,관악산자연공원,서울 관악구,관광지,문화관광,24,"관악산(서울대), 신림선",313.3457520529604,4.697837362113349
705,126.9181,37.4808,서울특별시,관악구,호림박물관,서울 관악구 남부순환로152길 53-0,관광지,문화관광,32,"신대방, 2호선",859.329968913305,12.88350777980967
706,126.9656,37.4746,서울특별시,관악구,인헌시장,서울 관악구 인헌6길 16-0,관광지,쇼핑,35,"낙성대, 2호선",308.75047525306667,4.628942657467266
707,126.9449,37.4679,서울특별시,관악구,관악아트홀,서울 관악구 신림로3길 35-0,관광지,문화관광,36,"관악산(서울대), 신림선",134.1692275943306,2.0115326475911632
708,126.9432,37.4796,서울특별시,관악구,쑥고개,서울 관악구,관광지,자연관광,37,"봉천, 2호선",327.64934845176447,4.912284084734099
709,126.9286,37.4874,서울특별시,관악구,신림동별빛거리,서울 관악구 신림로 0-0,관광지,문화관광,38,"신림, 신림선",288.8442072693696,4.330497860110488
710,126.9273,37.4871,서울특별시,관악구,패션과문화의거리,서울 관악구,관광지,쇼핑,40,"신림, 신림선",316.44710094980843,4.74433434707359
711,126.9612,37.4429,서울특별시,관악구,관악산,서울 관악구 신림로 23-0,관광지,자연관광,46,"정부과천청사, 과천선",3115.383288767798,46.70739563370012
712,126.9794,37.476,서울특별시,관악구,서울시립남서울미술관,서울 관악구 남부순환로 2076-0,관광지,문화관광,50,"사당, 2호선",198.82222073284606,2.9808428895479167
713,126.9869,37.4598,서울특별시,관악구,남태령고개,서울 관악구,관광지,자연관광,55,"남태령, 4호선",493.36545018917155,7.396783361156994
714,126.93,37.4847,서울특별시,관악구,롤러팡팡,서울 관악구 신림로 340-0,관광지,레저스포츠,56,"신림, 신림선",42.26744917272093,0.6336948901457411
715,126.925,37.4905,서울특별시,관악구,퐁퐁플라워/관악센터,서울 관악구 봉천로 209-0,관광지,문화관광,57,"당곡, 신림선",223.37597332560992,3.348965117325486
716,126.957,37.4748,서울특별시,관악구,관악구민운동장/인조잔디구장,서울 관악구 낙성대로 40-0,관광지,문화관광,59,"낙성대, 2호선",637.4759594437414,9.55736071130047
717,126.9483,37.4606,서울특별시,관악구,관악산계곡,서울 관악구 신림로 0-0,관광지,자연관광,60,"관악산(서울대), 신림선",986.0584743699798,14.783485372863264
718,126.9321,37.4708,서울특별시,관악구,신신림시장,서울 관악구 원신2길 34-0,관광지,쇼핑,62,"서울대벤처타운, 신림선",210.10859605586276,3.150053913881001
719,126.9697,37.4755,서울특별시,관악구,라이크라이크,서울 관악구 남부순환로 1987-0,관광지,문화관광,63,"낙성대, 2호선",554.5371098012826,8.313899697170653
720,126.929,37.4823,서울특별시,관악구,삼모아트센터,서울 관악구 신원로 35-0,관광지,문화관광,64,"신림, 2호선",220.2591061684652,3.302235474789583
721,126.9469,37.4813,서울특별시,관악구,명락사,서울 관악구 청룡1길 11-0,관광지,역사관광,65,"봉천, 2호선",458.3561513135939,6.871906316545635
722,126.9435,37.4747,서울특별시,관악구,용천사,서울 관악구 복은길 140-0,관광지,역사관광,66,"관악산(서울대), 신림선",636.5393902160847,9.543319193644448
723,126.9406,37.4725,서울특별시,관악구,해태어린이공원,서울 관악구 서림3길 47-0,관광지,문화관광,67,"관악산(서울대), 신림선",546.0516448263959,8.186681331730073
724,126.9113,37.483,서울특별시,관악구,신림중앙시장,서울 관악구 조원로16길 27-0,관광지,쇼핑,69,"신대방, 2호선",521.5247586588648,7.818961898933505
725,126.9585,37.4861,서울특별시,관악구,쁘띠몽드/관악점,서울 관악구 관악로30길 12-0,관광지,문화관광,70,"서울대입구(관악구청), 2호선",741.4382566908782,11.116015842441952
726,126.9242,37.4768,서울특별시,관악구,보명사,서울 관악구 법원단지9길 91-0,관광지,역사관광,71,"서원, 신림선",797.6472795208635,11.958729827899003
727,126.9433,37.4902,서울특별시,관악구,국회단지어린이공원,서울 관악구,관광지,문화관광,74,"봉천, 2호선",878.7819319350396,13.175141408321432
728,126.9367,37.4861,서울특별시,관악구,뮤지컬팝스오케스트라,서울 관악구 은천로 14-0,관광지,문화관광,76,"봉천, 2호선",618.855212768632,9.27818909698099
729,126.9455,37.4681,서울특별시,관악구,만남의광장,서울 관악구 신림로 23-0,관광지,문화관광,79,"관악산(서울대), 신림선",117.68888939379211,1.764451115349207
730,126.9301,37.4869,서울특별시,관악구,가야쇼핑센터,서울 관악구 봉천로12길 39-0,관광지,쇼핑,81,"신림, 신림선",223.16683101570544,3.3458295504603512
731,126.959,37.4714,서울특별시,관악구,관악강감찬축제,서울 관악구 낙성대로 77-0,관광지,문화관광,82,"낙성대, 2호선",740.9612120963092,11.108863749569853
732,126.9284,37.4828,서울특별시,관악구,경륜경정/관악지점,서울 관악구 신림로59길 23-0,관광지,레저스포츠,83,"신림, 2호선",194.17710905569615,2.911201035317783
733,126.9618,37.4851,서울특별시,관악구,마하보리사,서울 관악구 관악로30길 46-0,관광지,역사관광,85,"남성, 7호선",837.7472947248554,12.559929456144758
734,126.9595,37.4798,서울특별시,관악구,까치어린이공원,서울 관악구,관광지,문화관광,86,"낙성대, 2호선",488.88704198090977,7.329640809308992
