"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3180000","CDFI2260032001000005","20010219","","01","영업/정상","13","영업중","","","","","6670-7000","","","서울특별시 영등포구 여의도동 13-3","서울특별시 영등포구 국회대로76길 16 (여의도동)","07238","켄싱턴호텔 여의도","2022-08-08 12:19:33","U","2021-12-07 23:01:00.0","","193019.645823279","447560.162310375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032012000001","20121023","","01","영업/정상","13","영업중","","","","","6137-7000","","150010","서울특별시 영등포구 여의도동 23 ","서울특별시 영등포구 국제금융로 10 (여의도동)","07326","콘래드 서울 호텔","2022-03-25 11:17:50","U","2022-03-27 02:40:00.0","","193326.931018911    ","446973.914570276    ","관광숙박업","","상업지역","45","","","","호텔","38","7","434","93115","CONRAD SEOUL HOTEL","","0","0","","0","0","","0","93115.1","","0","","","","","","","24783720000","","","","93115","관광호텔업"
"3180000","CDFI2260032015000001","20150123","","01","영업/정상","13","영업중","","","","","02-2678-8808","","","서울특별시 영등포구 당산동 121-159 ","서울특별시 영등포구 버드나루로 90 (당산동, 스카이리버)","07230","갤럭시 관광호텔","2021-03-15 17:02:16","U","2021-03-17 02:40:00.0","","191894.785267023    ","447125.235782221    ","관광숙박업","","일반상업지역","7","학교정화(상대)","","","호텔","2","3","88","3397","","","0","0","","0","0","","0","3397.12","","0","","","","","","","2500000000","","","","3397","관광호텔업"
"3180000","CDFI2260032018000003","20180109","","01","영업/정상","13","영업중","","","","","2632-9000","","","서울특별시 영등포구 양평동5가 62-3번지 더 스테이트 선유 호텔 ","서울특별시 영등포구 양평로 132 (양평동5가)","07205","더 스테이트 선유호텔","2018-12-13 16:15:02","U","2018-12-15 02:40:00.0","","190507.597888342    ","448477.522453196    ","관광숙박업","","준공업지역","17","학교정화(상대)","","","","14","3","146","0","","","0","0","","0","0","","0","9317.87","","0","","","","","","","0","","","","9318","가족호텔업"
"3180000","CDFI2260032018000004","20180607","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동1가 100번지 코코아관광호텔 ","서울특별시 영등포구 경인로108길 15, 코코아관광호텔 (영등포동1가)","07306","베니키아 호텔 카카오","2018-12-13 16:15:42","U","2018-12-15 02:40:00.0","","192140.073900686    ","446141.887053246    ","관광숙박업","","일반상업지역","0","","","","호텔","12","2","44","0","","","0","0","","0","0","","0","1574.46","","0","","","","","","","0","","","","1574","관광호텔업"
"3180000","CDFI2260032018000005","20181212","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동1가 311번지 ","서울특별시 영등포구 당산로20길 5-1 (당산동1가)","07265","더 리베라","2018-12-12 08:44:08","I","2018-12-14 02:20:16.0","","190820.780294749    ","446822.685784485    ","관광숙박업","","준공업지역","11","학교정화(상대)","","","숙박시설","10","1","49","1252","","","0","0","","0","0","","0","1252.4","","0","","","","","","","0","","","","1252","호스텔업"
"3180000","CDFI2260031996000002","19960704","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 1층 ","서울특별시 영등포구 국회대로76길 16  (여의도동,1층)","","맨하탄","2010-03-15 17:08:06","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260032014000003","20141230","","01","영업/정상","13","영업중","","","","","02-6222-5000","","150874","서울특별시 영등포구 여의도동 17-5","서울특별시 영등포구 의사당대로 16 (여의도동)","07236","글래드호텔앤리조트(주) 글래드 여의도","2022-11-25 15:54:51","U","2021-10-31 22:07:00.0","","192622.209000336","447248.142200812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032015000002","20150225","","01","영업/정상","13","영업중","","","","","02-2677-5511","","150103","서울특별시 영등포구 양평동3가 30-8","서울특별시 영등포구 양산로1길 3-1 (양평동3가)","07269","호텔AROZO","2022-06-28 10:01:57","U","2021-12-05 21:00:00.0","","189670.698184757","447129.428172873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260031996000004","19961028","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150901","서울특별시 영등포구 영등포동2가 94-154번지 ","서울특별시 영등포구 버드나루로 23  (영등포동2가)","","라스베가스","2010-03-15 17:07:12","I","2018-08-31 23:59:59.0","","192165.93453037     ","446508.000792709    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031996000006","19961119","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","스카이라운지,나이트","2010-03-15 17:07:47","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000001","19970303","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","맨하탄단란주점","2010-03-15 17:08:42","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000002","19970314","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔나이트","2010-03-15 17:02:58","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000003","19970624","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔","2010-03-15 17:02:41","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000004","19970624","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150901","서울특별시 영등포구 영등포동2가 94-154번지 ","서울특별시 영등포구 버드나루로 23  (영등포동2가)","","온정개발","2010-03-15 17:02:22","I","2018-08-31 23:59:59.0","","192165.93453037     ","446508.000792709    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031996000001","19960627","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔바","2010-03-15 17:08:24","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000006","19971020","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","맨하탄호텔","2010-03-15 17:10:19","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031997000007","19971114","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150901","서울특별시 영등포구 영등포동2가 94-154번지 ","서울특별시 영등포구 버드나루로 23  (영등포동2가)","","라스베가스관광호텔","2010-03-15 17:10:04","I","2018-08-31 23:59:59.0","","192165.93453037     ","446508.000792709    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031998000001","19980205","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔","2010-03-15 17:09:47","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031998000002","19980304","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","맨하탄호텔터키베스","2010-03-15 17:08:58","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031998000003","19980618","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광(칵테일바)","2010-03-15 17:09:16","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3180000","CDFI2260031998000004","19980620","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔","2010-03-15 17:10:53","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",""
"3190000","CDFI2260032013000001","20131008","","01","영업/정상","13","영업중","","","","","588-2000","","156827","서울특별시 동작구 사당동 1043-6 ","서울특별시 동작구 동작대로1길 15 (사당동)","07025","주식회사 에스알호텔","2021-07-15 14:34:11","U","2021-07-17 02:40:00.0","","198197.366312126    ","441663.188965473    ","관광숙박업","","일반상업지역","0","","","DB손해보험","호텔","15","4","63","0","","","0","0","","0","0","","0","3040.69","","0","","","","","","","0","","","","3041","관광호텔업"
"3190000","CDFI2260032016000001","20160107","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 353-2번지 ","서울특별시 동작구 상도로 120 (상도동)","06959","핸드픽트.서울 호텔","2019-09-03 16:57:17","U","2019-09-05 02:40:00.0","","194052.281602581    ","444337.583039184    ","관광숙박업","","주거지역","","","","삼성화재해상보험주식회사","","","","43","","","","","","","","","","","2976","","","","","","","","","","","","","2976","관광호텔업"
"3200000","CDFI2260032018000001","20180314","","03","폐업","03","폐업","20190315","","","","","","","서울특별시 관악구 신림동 1639-48번지 ","서울특별시 관악구 남부순환로 1590-15, 알빈 (신림동)","08776","알빈","2019-03-15 09:37:53","U","2019-03-17 02:40:00.0","","193541.791802821    ","442348.649209286    ","관광숙박업","","일반상업지역","11","유흥업소밀집지역","","한화손보재난배상책임보험","숙박시설","11","1","36","999","ALVIN","The Tourist Accommodation Business(A Hostel)","","","","","","","","999.08","","","","","","","","","3269900000","","","","999","호스텔업"
"3200000","CDFI2260032019000001","20190325","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1432-21","서울특별시 관악구 신림동3길 13-8 (신림동)","08760","상지","2022-11-03 14:41:41","U","2021-11-01 00:05:00.0","","193553.030136586","442745.098221121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI2260032021000002","20210923","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1426-12","서울특별시 관악구 신림로70길 14 (신림동)","08753","골드빌","2022-07-05 14:37:13","U","2021-12-07 00:07:00.0","","193706.653374624","442832.744067596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI2260032021000001","20210923","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1426-11","서울특별시 관악구 봉천로12길 25 (신림동)","08753","팰리스","2022-07-05 14:35:42","U","2021-12-07 00:07:00.0","","193710.457962963","442822.304969444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI2260032014000001","20140109","","01","영업/정상","13","영업중","","","","","02-886-5800","","151890","서울특별시 관악구 신림동 ","서울특별시 관악구 신림로64길 29 (신림동)","08754","K2호텔","2019-02-21 17:52:14","U","2019-02-23 02:40:00.0","","193859.618674702    ","442562.87358396     ","관광숙박업","","일반상업지역","11","유흥업소밀집지역","","동부화재(재난배상책임보험)","문화시설","10","1","45","1573","","","","","","","","","","1572.8","","","","","","","","","4300000000","","","","1573","관광호텔업"
"3200000","CDFI2260032015000001","20151118","","01","영업/정상","13","영업중","","","","","02-877-1925","","","서울특별시 관악구 신림동 1421-47 ","서울특별시 관악구 신림로66길 16 (신림동, 신트라호텔)","08754","신트라(SINTRA) 호텔","2021-10-19 13:18:41","U","2021-10-21 02:40:00.0","","193791.550336071    ","442572.551886902    ","관광숙박업","","상업지역","15","유흥업소밀집지역","","현대해상(특수건물)","숙박시설","13","2","54","2995","","","0","0","","0","0","","0","2994.57","","0","","","","","","","4600000000","","","","2995","관광호텔업"
"3200000","CDFI2260032016000001","20160829","","01","영업/정상","13","영업중","","","","","02-862-6664","","","서울특별시 관악구 신림동 1569-5 ","서울특별시 관악구 난곡로64길 5 (신림동)","08772","어반(Urban)호텔","2021-09-30 13:28:32","U","2021-10-02 02:40:00.0","","192409.819263986    ","442132.089971458    ","관광숙박업","","일반상업지역","12","주택가주변","","삼성화재(재난배상책임보험)","숙박시설","10","2","49","1735","Urban","The tourist accommodation business(hotel)","0","0","","0","0","","0","1734.96","","0","","","","","","","3600000000","","","","1735","관광호텔업"
"3200000","CDFI2260032016000002","20160913","","01","영업/정상","13","영업중","","","","","02-889-8000","","","서울특별시 관악구 신림동 1433-122 ","서울특별시 관악구 신림동7길 52 (신림동, 발리모텔)","08759","(주)관광호텔뜨랑블루","2021-10-19 15:08:36","U","2021-10-21 02:40:00.0","","193457.995986558    ","442484.950403885    ","관광숙박업","","일반상업지역","14","유흥업소밀집지역","","롯데손보(특수건물)","숙박시설","12","2","66","3620","A Corporation Tourist Hotel Trangblue","The Tourist Accommodation Business(Tourist Hotels)","0","0","","0","0","","0","3620.1","","0","","","","","","","3000000000","","","","3620","관광호텔업"
"3200000","CDFI2260032017000002","20170829","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1463-65 ","서울특별시 관악구 관천로 64 (신림동, 스팅)","08759","스팅","2021-08-20 16:08:34","U","2021-08-22 02:40:00.0","","193345.76981132     ","442537.259064514    ","관광숙박업","","준주거지역","10","기타","","DB손해화재재난배상책임보험","숙박시설","10","1","32","745","STING","The Tourist accommodation Business(a Hostel)","0","0","","0","0","","0","745.4","","0","","","","","","","2821400000","","","","745","호스텔업"
"3200000","CDFI2260032018000003","20181030","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1432-14","서울특별시 관악구 신림동1길 6-5 (신림동)","08760","그랑블루","2022-11-03 14:41:10","U","2021-11-01 00:05:00.0","","193549.841183338","442753.65108589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200000","CDFI2260032018000002","20180525","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1432-55 ","서울특별시 관악구 신림로65길 16-18 (신림동)","08760","어반스테이","2021-05-24 16:45:18","U","2021-05-26 02:40:00.0","","193608.44765448     ","442632.12005209     ","관광숙박업","","일반상업지역","11","유흥업소밀집지역","","삼성화재재난배상책임보험","숙박시설","10","1","42","996","URBANSTAY","The tourist accommodation business(A hostel)","","","","","","","","995.53","","","","","","","","","3629000000","","","","996","호스텔업"
"3210000","CDFI2260031982000001","19820918","","03","폐업","03","폐업","20210308","","","","02-2186-6724","","137804","서울특별시 서초구 반포동 64-1 ","서울특별시 서초구 사평대로 160 (반포동)","137804","쉐라톤 서울 팔래스 강남 호텔","2021-03-08 13:52:57","U","2021-03-10 02:40:00.0","","200061.052344598    ","444287.834671099    ","관광숙박업","관광사업","일반주거지역","13","아파트지역","","","호텔","13","2","341","31162","Seojoo Industrial Development Co., Ltd. (Sheraton Seoul Palace Gangnam Hotel)","TOURIST HOTEL","","","","","","","","31162.04","","","","","","","","","","","","","31162","관광호텔업"
"3210000","CDFI2260031999000001","19990106","","03","폐업","03","폐업","20170929","","","","3486-6000","","137876","서울특별시 서초구 서초동 1594-3번지 ","서울특별시 서초구 효령로55길 39 (서초동)","","센트로관광호텔","2018-06-01 13:12:22","I","2018-08-31 23:59:59.0","","201170.070004848    ","442708.003635745    ","관광숙박업","관광사업","근린상업지역","8","기타","","","근린생활시설","8","2","94","8286","","","","","","","","","","8285.57","","","","","","","","","","","","","8286","관광호텔업"
"3210000","CDFI2260032018000001","20180105","","03","폐업","03","폐업","20210402","","","","02-2141-9900","","","서울특별시 서초구 서초동 1595-4 ","서울특별시 서초구 반포대로18길 62 (서초동)","06651","호텔 라리아","2021-04-02 13:54:42","U","2021-04-04 02:40:00.0","","201144.337579839    ","442788.083376457    ","관광숙박업","","일반상업지역","15","","","","","15","2","81","4830","","","","","","","","","","","","","","","","","","","2500000000","","","","","관광호텔업"
"3210000","CDFI2260032001000002","20010928","","03","폐업","03","폐업","20210923","","","","02-521-7111","","","서울특별시 서초구 서초동 1605-3 프랜드호텔 ","서울특별시 서초구 효령로 345, 프랜드호텔 (서초동)","06643","주식회사 프렌드호텔","2021-09-23 13:47:36","U","2021-09-25 02:40:00.0","","201846.586838152    ","442752.888685325    ","관광숙박업","관광사업","일반상업지역","5","유흥업소밀집지역","","","근린생활시설","5","2","59","3762","FRIEND HOTEL","TOURIST HOTEL","","","","","","","","3713.77","","","","","","","","","","","","","3714","관광호텔업"
"3200000","CDFI2260032017000004","20170907","","01","영업/정상","13","영업중","","","","","02-2660-7300","","","서울특별시 관악구 신림동 1474-11","서울특별시 관악구 남부순환로 1458 (신림동, CS프리미어호텔)","08771","(주)CS프리미어호텔서울","2022-09-20 16:41:21","U","2021-12-08 22:02:00.0","","192221.284006412","442115.233810003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210000","CDFI2260031990000001","19901230","","01","영업/정상","13","영업중","","","","","571-8100","","137915","서울특별시 서초구 양재동 202 ","서울특별시 서초구 바우뫼로12길 70 (양재동)","06769","더케이호텔앤리조트(주) 더케이호텔서울","2021-09-27 10:21:22","U","2021-09-29 02:40:00.0","","202833.261653939    ","440511.561175378    ","관광숙박업","관광사업","자연녹지지역","11","주택가주변","","","호텔","11","1","250","72742","THE K HOTEL SEOUL","TOURIST HOTEL","0","0","","0","0","","0","52135.75","","0","","","","","","","0","","","","52136","관광호텔업"
"3210000","CDFI2260031994000001","19940916","","01","영업/정상","13","영업중","","","","","02-6710-1804","","137902","서울특별시 서초구 잠원동 6-1번지 ","서울특별시 서초구 강남대로107길 6 (잠원동, 더리버사이드호텔)","137902","더리버사이드호텔","2019-07-12 14:55:51","U","2019-07-14 02:40:00.0","","201530.475526772    ","446268.294338007    ","관광숙박업","","일반상업지역","16","","","","호텔","13","3","109","30096","THE RIVERSIDE HOTEL","TOURIST HOTEL","","","","","","","","30216.57","","","","","","","","","","","","","30217","관광호텔업"
"3210000","CDFI2260032009000001","20090427","","01","영업/정상","13","영업중","","","","","02-544-1004","","","서울특별시 서초구 잠원동 18-5번지 호텔티롤 ","서울특별시 서초구 나루터로 64, 호텔티롤 (잠원동)","06527","호텔티롤","2019-07-24 10:39:13","U","2019-07-26 02:40:00.0","","201428.517596116    ","445869.951055925    ","관광숙박업","","일반상업지역","13","기타","","","호텔","9","4","83","7519","HOTEL TIROL","TOURIST HOTEL","","","","","","","","7518.78","","","","","","","","","200000000","","","","7519","관광호텔업"
"3210000","CDFI2260032011000001","20111114","","01","영업/정상","13","영업중","","","","","02-585-0561","","137876","서울특별시 서초구 서초동 1589-4번지 ","서울특별시 서초구 반포대로12길 29 (서초동)","06653","유원관광호텔","2019-07-12 15:00:05","U","2019-07-14 02:40:00.0","","201066.818606401    ","442553.417053589    ","관광숙박업","","일반상업지역","12","기타","","","호텔","10","2","","","YUWONMATE TOURIST HOTEL","TOURIST HOTEL","","","","","","","","4983.12","","","","","","","","","17006000000","","","","4983","관광호텔업"
"3210000","CDFI2260032014000001","20140412","","01","영업/정상","13","영업중","","","","","","","137876","서울특별시 서초구 서초동 1594-4번지 ","서울특별시 서초구 반포대로14길 51 (서초동)","06651","호텔 소설(小雪)","2019-07-12 15:00:19","U","2019-07-14 02:40:00.0","","201151.028822729    ","442683.649804365    ","관광숙박업","","상업지역","14","유흥업소밀집지역","","","호텔","12","2","","","HOTEL Soh Sul","TOURIST HOTEL","","","","","","","","3660","","","","","","","","","6900000000","","","","3660","관광호텔업"
"3210000","CDFI2260032015000001","20150902","","01","영업/정상","13","영업중","","","","","0269368100","","137863","서울특별시 서초구 서초동 1361-9 ","서울특별시 서초구 강남대로 259 (서초동)","137863","호텔 페이토","2021-02-17 16:18:03","U","2021-02-19 02:40:00.0","","202811.357664681    ","442727.748435057    ","관광숙박업","","일반상업지역","19","학교정화(상대)","","","호텔","19","4","189","8996","Hotel Peyto","TOURIST HOTEL","","","","","","","","8996","","","","","","","","","600000000","","","","8996","관광호텔업"
"3210000","CDFI2260032017000001","20170403","","01","영업/정상","13","영업중","","","","","0222199000","","","서울특별시 서초구 서초동 1339-1번지 ","서울특별시 서초구 효령로 427 (서초동)","06628","신라스테이 서초","2019-07-12 15:01:53","U","2019-07-14 02:40:00.0","","202594.604971816    ","443029.088344854    ","관광숙박업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","관광호텔업"
"3210000","CDFI2260032018000002","20180306","","01","영업/정상","13","영업중","","","","","02-3474-1214","","","서울특별시 서초구 서초동 1670-15 ","서울특별시 서초구 서초대로56길 18, 업플로 호스텔 (서초동)","06633","업플로 호스텔","2022-01-28 18:05:57","U","2022-01-30 02:40:00.0","","201434.03210615     ","443506.579876212    ","관광숙박업","","일반상업지역","3","기타","","","숙박시설","","","21","735","UPFLO HOSTEL","HOSTEL","","","","","","","","735.11","","","","","","","","","1712132000","","","","735","호스텔업"
"3210000","CDFI2260032007000001","20070104","","01","영업/정상","13","영업중","","","","","02-597-1140","","137881","서울특별시 서초구 서초동 1677-8번지 ","서울특별시 서초구 서초대로 338 (서초동)","","프로비스타 가족호텔","2019-09-10 17:04:46","U","2019-09-12 02:40:00.0","","201577.653343873    ","443623.599964173    ","관광숙박업","관광사업","일반상업지역","18","유흥업소밀집지역","","","호텔","15","3","160","10997","PROVISTA FAMILY HOTEL","FAMILY HOTEL","","","","","","","","10996.82","","","","","","","","","1850000000","","","","10997","가족호텔업"
"3210000","CDFI2260032000000001","20000728","","01","영업/정상","13","영업중","","","","","6282-6262","","137713","서울특별시 서초구 반포동 19-3 ","서울특별시 서초구 신반포로 176 (반포동)","","JW메리어트호텔 서울","2021-04-14 09:23:46","U","2021-04-16 02:40:00.0","","200250.447804795    ","444683.220506107    ","관광숙박업","관광사업","일반상업지역","32","기타","","","근린생활시설","32","5","379","52653","JW MARRIOTT HOTEL SEOUL","TOURIST HOTEL","","","","","","","","52653","","","","","","","","","","","","","52653","관광호텔업"
"3210000","CDFI2260032021000001","20210708","","01","영업/정상","13","영업중","","","","","02-580-8500","","","서울특별시 서초구 서초동 1362-26 준타워 ","서울특별시 서초구 강남대로 253, 준타워 (서초동)","06735","힐튼 가든 인 서울 강남","2021-07-08 11:34:09","I","2021-07-10 00:22:52.0","","202827.205726281    ","442635.958648293    ","관광숙박업","","일반상업지역","18","기타","","","숙박시설","18","6","0","0","Hilton Garden Inn Seoul Gangnam","TOURIST HOTEL","0","0","","0","0","","0","16900.37","","0","","","","","","","40000000000","","","","16900","관광호텔업"
"3210000","CDFI2260032018000003","20181114","","01","영업/정상","13","영업중","","","","","0262007500","","","서울특별시 서초구 신원동 271-21번지 오라카이 청계산호텔 ","서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)","06802","오라카이 청계산 호텔","2019-07-12 15:02:30","U","2019-07-14 02:40:00.0","","204783.612470826    ","438520.182013694    ","관광숙박업","","준주거지역","5","","","","","5","3","193","20178","Geumbo gaebal Orakai Cheonggyesan Hotel Co., Ltd.","TOURIST HOTEL","","","","","","","","4000","","","","","","","","","","","","","4000","관광호텔업"
"3220000","CDFI2260032015000002","20150305","","03","폐업","03","폐업","20210531","","","","545-6000","","135887","서울특별시 강남구 신사동 514-2 ","서울특별시 강남구 도산대로 119 (신사동)","06035","더 리센츠 프리미엄 강남호텔","2021-06-16 10:21:44","U","2021-06-18 02:40:00.0","","201828.756638827    ","446119.714905741    ","관광숙박업","","일반상업지역","23","기타","","","숙박시설","17","6","","","","","","","","","","","","9949.48","","","","","","","","","10750000000","","","","9949","관광호텔업"
"3220000","CDFI2260032015000004","20150723","","03","폐업","03","폐업","20210504","","","","02-553-5551","","135929","서울특별시 강남구 역삼동 789-11 ","서울특별시 강남구 역삼로 160 (역삼동)","06249","보리호텔(Boree Hotel)","2021-05-04 10:07:09","U","2021-05-06 02:40:00.0","","203175.34942825     ","443621.342018504    ","관광숙박업","","일반주거지역","12","기타","","","호텔","9","3","","","","","","","","","","","","4628.45","","","","","","","","","","","","","4628","관광호텔업"
"3220000","CDFI2260032015000011","20151228","","03","폐업","03","폐업","20210630","","","","025645242","","","서울특별시 강남구 삼성동 168-16 ","서울특별시 강남구 테헤란로 611 (삼성동, 뷰티크호텔XYM)","06173","부띠끄 호텔 엑스와이엠","2021-07-02 13:13:50","U","2021-07-04 02:40:00.0","","205613.224315917    ","445264.371898509    ","관광숙박업","","일반주거지역","7","기타","","","숙박시설","6","1","","","","","","","","","","","","1673.6","","","","","","","","","1000000000","","","","1674","관광호텔업"
"3220000","CDFI2260032016000004","20160317","","03","폐업","03","폐업","20210121","","","","025731717","","","서울특별시 강남구 역삼동 823-11 ","서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)","06234","오아시스 호스텔","2021-01-28 09:15:54","U","2021-01-30 02:40:00.0","","202738.921419902    ","443977.012671589    ","관광숙박업","","일반상업지역","8","기타","","","숙박시설","7","1","","","","","","","","","","","","247.91","","","","","","","","","30000000","","","","248","호스텔업"
